"tau","beta1","beta3","beta.sd","omega","rho","FOI.0","I.0","seed","country","LogLik","seLogLik"
-1.53534009351922,-11.4633124811285,-10.1378992137305,-13.842956533638,1.23072816348736,Inf,0,0,521402392,"Australia",-572.12125306368,4.2200151548948e-07
-1.60262340601623,-11.4249398621238,-10.1430844599346,-2.40468795683253,1.24052472820783,Inf,0,0,561914312,"Australia",-570.913948861738,0.0276775298535606
-1.49906932433672,-11.4617274103331,-10.1425421613137,-13.2279718383374,1.24086389773071,Inf,0,0,949486633,"Australia",-571.161215077354,5.51061171498138e-07
-1.52440602033439,-11.4787684537257,-10.1386799544487,-11.4548768689365,1.22943309246455,Inf,0,0,229633882,"Australia",-572.012046932903,3.74885833787386e-06
-1.52439234572111,-11.4667663818707,-10.1414241817174,-17.8781323159372,1.23375659873515,Inf,0,0,1022188827,"Australia",-571.578220454063,8.89185088618073e-09
-1.49045478518001,-11.46628356686,-10.1487658333555,-7.45243917959808,1.22960539903706,Inf,0,0,296514560,"Australia",-570.380448152212,0.000156441418420866
-1.50787054678329,-11.4865852570817,-10.1448778149765,-6.31528385444091,1.21219248704213,Inf,0,0,190967951,"Australia",-571.076955926568,0.000507168240631969
-1.50074451598248,-11.4744964113315,-10.149925549735,-5.76076651525623,1.22858043326485,Inf,0,0,602331937,"Australia",-570.41689299278,0.00103371922657272
-1.54341040633918,-11.4788680689023,-10.1395473873875,-11.0898385953789,1.22891393513655,Inf,0,0,402779053,"Australia",-572.228825330584,5.32053740730421e-06
-1.53778843393951,-11.5173002364532,-10.1392635906802,-7.64860838690882,1.24327095618431,Inf,0,0,125793817,"Australia",-572.790640386021,0.000143255119717702
-1.50678124857346,-11.4655815882336,-10.1380514911518,-21.4763839705311,1.23353898464097,Inf,0,0,298559977,"Australia",-571.748984996842,1.55590468013336e-10
-1.52038107210436,-11.4469672751062,-10.1442310764002,-14.2575714374912,1.2272048124167,Inf,0,0,26898400,"Australia",-570.968774355752,1.72161009268466e-07
-1.50629086425,-11.4660032874967,-10.1422116545104,-16.3374925293319,1.23543102814986,Inf,0,0,266713435,"Australia",-571.264628061513,2.89385252061868e-08
-1.53114005217016,-11.4799191980675,-10.1442568589895,-18.5728732066931,1.24489831664516,Inf,0,0,684928971,"Australia",-571.608912147146,2.87089744180798e-09
-1.48459624542999,-11.4654687540243,-10.1500583392097,-17.0974971657742,1.25542171421145,Inf,0,0,907857533,"Australia",-570.453326706776,9.51195703400201e-09
-1.52186847223671,-11.4618674564918,-10.1365781393422,-13.314256171737,1.26659012637054,Inf,0,0,201718798,"Australia",-572.487658539429,6.08120117425233e-07
-1.49126316215417,-11.5020834051617,-10.1458508574775,-6.58527560555685,1.23857575314807,Inf,0,0,693564474,"Australia",-571.144955000501,0.000453340855320469
-1.51641255175463,-11.4781828322227,-10.1482442453384,-3.40211708613835,1.2285496590941,Inf,0,0,775627602,"Australia",-570.604835099727,0.0109410354087818
-1.51811304136534,-11.4719787948114,-10.1455646646288,-10.7585544125333,1.24377596284151,Inf,0,0,497539482,"Australia",-571.16883991866,5.86077739028995e-06
-1.50042311916796,-11.4827442907091,-10.1421975367904,-10.1664329887697,1.23322902589097,Inf,0,0,261341969,"Australia",-571.370646101898,9.83270710570845e-06
-1.55685878326124,-11.4498553584471,-10.1397525293586,-2.61838636473659,1.2197549215658,Inf,0,0,350266919,"Australia",-571.15705545793,0.0103289412707356
-1.50002303398107,-11.4635375910395,-10.1466208748774,-8.15235653846188,1.23691050108163,Inf,0,0,808859600,"Australia",-570.704459143234,4.49526602938373e-05
-1.51218433630177,-11.4567300491344,-10.1412818132015,-11.73834005727,1.23333056066361,Inf,0,0,1041478438,"Australia",-571.328597088313,2.3263973742771e-06
-1.51256208725561,-11.4590943597572,-10.1460027743071,-8.39618430756284,1.24453716914038,Inf,0,0,175676801,"Australia",-570.929826428605,6.33461757357716e-05
-1.48410805208826,-11.4708796904591,-10.1421810753756,-15.2048646850441,1.22387153552064,Inf,0,0,626385400,"Australia",-571.068103912499,5.55150586908913e-08
-1.51091872633657,-11.4714061478304,-10.1412121421478,-17.5007361493924,1.23641016529455,Inf,0,0,839280387,"Australia",-571.497190328053,1.18709965427206e-08
-1.55549065562909,-11.492203497728,-10.1383597514956,-2.63230460083885,1.25877870384798,Inf,0,0,728452018,"Australia",-572.141151066747,0.0107426211569825
-1.49069259386477,-11.489408041026,-10.1449807606236,-5.71411814294387,1.24143147399872,Inf,0,0,811949571,"Australia",-571.115884272922,0.00145549511405735
-1.5705211753432,-11.4852820145397,-10.142418382405,-2.7385850556532,1.23563904873172,Inf,0,0,1049727978,"Australia",-571.653778495595,0.0241857902065997
-1.51511684788335,-11.4698405689922,-10.1366040231558,-6.22874937879179,1.22583709519171,Inf,0,0,413372049,"Australia",-572.022271091672,0.000610736196085945
-1.53208243187487,-11.4765495077565,-10.1447719595337,-3.38845951146714,1.23046491815822,Inf,0,0,172545950,"Australia",-571.171386499913,0.00834876505961713
-1.52711880562894,-11.4632480063743,-10.1400059114618,-8.87916715655947,1.23353451599656,Inf,0,0,882697825,"Australia",-571.748760798874,3.75125779669957e-05
-1.52484552704423,-11.4611199596311,-10.1391025118609,-8.29587554217919,1.23187381032364,Inf,0,0,365695891,"Australia",-571.789095475129,7.8525344819624e-05
-1.51435685343415,-11.4728382694027,-10.1422672016845,-7.5907661304684,1.25507773992699,Inf,0,0,827868238,"Australia",-571.636346020597,0.000137807632778938
-1.5082636390331,-11.4583043430882,-10.1460571302103,-8.74362040132972,1.24407434674167,Inf,0,0,482649900,"Australia",-570.862506194789,5.19419174228833e-05
-1.49099984517285,-11.4580994148344,-10.1465882948773,-5.13839278103833,1.21811524392232,Inf,0,0,36066181,"Australia",-570.474367120706,0.00215659116054189
-1.52296411384847,-11.4685077381385,-10.1338084093879,-6.4888456573911,1.23237580949341,Inf,0,0,417540060,"Australia",-572.522895350991,0.000478881203832514
-1.59287079659283,-11.4241206427675,-10.1419557515422,-2.5740710513657,1.2712322534041,Inf,0,0,38137770,"Australia",-571.508460560733,0.0383280881827725
-1.52062973062882,-11.4643303812591,-10.141327483154,-19.0284032757837,1.24736790559347,Inf,0,0,399851900,"Australia",-571.641338037699,1.99303123106921e-09
-1.50957316592784,-11.4939066533107,-10.1374192206011,-10.5637052543643,1.24237607247881,Inf,0,0,841226481,"Australia",-572.267236409966,4.05212358554307e-06
-1.5061894668203,-11.5011277676507,-10.1382486139876,-5.47891202592835,1.24009841359335,Inf,0,0,637858457,"Australia",-572.190604292786,0.00124470517547251
-1.50429937355125,-11.469780600527,-10.1456538370023,-4.63170127489743,1.24602985544139,Inf,0,0,711190982,"Australia",-570.972710378607,0.00415050165188791
-1.51949072560234,-11.4657339237007,-10.1373978727575,-11.7227777697773,1.21735408944793,Inf,0,0,80600874,"Australia",-571.89405917921,1.98370001902254e-06
-1.5054611530638,-11.4818146919973,-10.1480859854583,-18.0012547300037,1.23622049686333,Inf,0,0,201708041,"Australia",-570.782873334272,4.61718837224897e-09
-1.53183477217438,-11.4644553433831,-10.136249894078,-5.42914537084421,1.24101278817388,Inf,0,0,405579430,"Australia",-572.369791157798,0.000728616456808491
-1.49936189743144,-11.4462639779734,-10.1462962660911,-6.29712312304933,1.23495937466777,Inf,0,0,18130049,"Australia",-570.562258596886,0.000566394575000092
-1.50125382218768,-11.4544359322797,-10.1419596683574,-11.8767191924017,1.24584802353073,Inf,0,0,190945082,"Australia",-571.226292914551,2.09933725106457e-06
-1.50736685157398,-11.4521674581997,-10.1367730043334,-5.71650809137368,1.249395888698,Inf,0,0,880005101,"Australia",-571.927843017166,0.000972915040809212
-1.50246100401921,-11.4875832562354,-10.1431915113802,-4.05310953006226,1.22942742041823,Inf,0,0,227387569,"Australia",-571.269261263106,0.00689293866746929
-1.51349028413997,-11.4711349618208,-10.1432660309981,-14.5727292127887,1.2339515050906,Inf,0,0,54989265,"Australia",-571.266852481795,1.56510705115664e-07
-1.50702452091271,-11.4670227422917,-10.1447861730907,-12.9754742244989,1.21578024278247,Inf,0,0,806874470,"Australia",-570.88514904977,7.85732660730407e-07
-1.50976507396263,-11.442338864546,-10.1351969310591,-7.41371413075408,1.25017909772063,Inf,0,0,448636490,"Australia",-572.067883254003,0.000271681686496065
-1.5115760866773,-11.4551238531974,-10.1404342299948,-10.7662337336395,1.24650187534476,Inf,0,0,1040754363,"Australia",-571.526267594361,4.52436580861827e-06
-1.54103341223752,-11.4304291680732,-10.1355450678828,-11.7763361755364,1.27687675736659,Inf,0,0,364900130,"Australia",-572.822125324477,3.7171529626665e-06
-1.5182323269707,-11.4778832214953,-10.1419068015263,-9.83986567934973,1.24415842519331,Inf,0,0,527839993,"Australia",-571.65301575926,1.24785115537406e-05
-1.49542304627096,-11.4575204080129,-10.1425757527569,-9.98839746639222,1.2501904733013,Inf,0,0,1069717623,"Australia",-571.183152464047,2.02078141730802e-05
-1.52623384097892,-11.4755636551619,-10.1436475514038,-13.7302728488151,1.24197459752967,Inf,0,0,294708139,"Australia",-571.518829287316,3.73461748815502e-07
-1.50659239651763,-11.4768937156829,-10.1392096516092,-24.0455923569767,1.23291655720352,Inf,0,0,693850019,"Australia",-571.722575489056,1.21443111253694e-11
-1.53078135456312,-11.4700021667901,-10.1404012633552,-13.7446055466454,1.2536395772211,Inf,0,0,471504616,"Australia",-572.04747329816,3.16233390714505e-07
-1.51423097915284,-11.4568606981122,-10.1448932441707,-6.43829512512912,1.24417092274582,Inf,0,0,652997714,"Australia",-571.044467126417,0.000746570430775283
-1.52967117546602,-11.4896819076071,-10.1360749347771,-11.0106089473507,1.24134553201932,Inf,0,0,508819125,"Australia",-572.664558955591,3.87476750602071e-06
-1.5689815902843,-11.4497023210656,-10.130657668374,-3.06549088145988,1.23041639693422,Inf,0,0,525648159,"Australia",-573.091039850036,0.0235766420003449
-1.51121832341554,-11.5081446963817,-10.1499853456234,-9.00627835065694,1.22705540901711,Inf,0,0,260136567,"Australia",-570.885190467174,4.28213475163473e-05
-1.50052972556952,-11.4813993384178,-10.1454373211837,-10.3657860922876,1.23477266730191,Inf,0,0,103226363,"Australia",-571.001441259836,7.18433536868788e-06
-1.50574646641991,-11.4246299129367,-10.1430280786268,-17.2362731116631,1.2605631522772,Inf,0,0,290327676,"Australia",-571.081684026852,1.02633325271968e-08
-1.50499342164188,-11.4620485424058,-10.1391874381929,-17.5543923146489,1.24090075595686,Inf,0,0,1068442162,"Australia",-571.616424514796,7.21334112074197e-09
-1.53360474788561,-11.4861690050867,-10.1383096009463,-14.9533109864183,1.22758359552939,Inf,0,0,917054018,"Australia",-572.282062552793,1.24145430636667e-07
-1.50971175250126,-11.4585476512253,-10.1392810502157,-11.6610327398,1.21383573888331,Inf,0,0,909189067,"Australia",-571.458615826433,3.18465032749163e-06
-1.53919604429626,-11.4695077392847,-10.1352685367471,-7.74056123439054,1.25014089238928,Inf,0,0,894574066,"Australia",-572.792690581669,9.05575605188237e-05
-1.52324153068757,-11.4914803316893,-10.139569768199,-19.2998140006293,1.21746756567658,Inf,0,0,146276982,"Australia",-571.969537173358,1.67392663286271e-09
-1.52379636305673,-11.472472777059,-10.1411991151634,-7.22095635875618,1.24861143617384,Inf,0,0,409144512,"Australia",-571.805541726789,0.000282364240271839
-1.52242474801851,-11.4673817035759,-10.1359156611663,-8.2476329130841,1.25179652496658,Inf,0,0,870596387,"Australia",-572.422877987298,4.65899968177355e-05
-1.52209068072131,-11.4591643519632,-10.1371888988777,-12.0639035861276,1.23621345864471,Inf,0,0,268705790,"Australia",-572.000202493461,2.29741280640216e-06
-1.490554370515,-11.4439073750089,-10.1456273325301,-6.35593416887013,1.25053996886816,Inf,0,0,654435658,"Australia",-570.693451949249,0.000616593495141627
-1.51860541038951,-11.5232163797473,-10.1384103671356,-19.7123165964269,1.30306040636295,Inf,0,0,842551492,"Australia",-573.801940856153,9.54777378080688e-10
-1.50506504536926,-11.4523576997877,-10.137206120382,-6.2974175296824,1.23035904520298,Inf,0,0,624818661,"Australia",-571.67880230221,0.000540755136390526
-1.59024192086266,-11.4151513633092,-10.1345621038611,-2.46887452934428,1.23672356790768,Inf,0,0,565908281,"Australia",-571.683912953873,0.0277728127487413
-1.52403957979265,-11.4545526960068,-10.147427852526,-19.8254565412689,1.25623566828688,Inf,0,0,314405386,"Australia",-571.034873996379,5.47628241577091e-10
-1.50871464940265,-11.4828871361901,-10.1447358870954,-7.44383003503024,1.25242260688613,Inf,0,0,465548244,"Australia",-571.363429612135,0.000172325463316765
-1.51491096824169,-11.4580394564556,-10.141817267148,-8.90226322775223,1.22798559293538,Inf,0,0,93357178,"Australia",-571.275849349375,4.22939391865483e-05
-1.48502542289689,-11.4532784554602,-10.1408906260478,-8.04106287587551,1.25367043536174,Inf,0,0,738238391,"Australia",-571.306209673498,0.000126662830136969
-1.50918256071899,-11.5073535008048,-10.139025494144,-6.01760601136039,1.24386855668751,Inf,0,0,769676654,"Australia",-572.243825536612,0.000984738380372998
-1.49035821774086,-11.4780198734465,-10.145233708083,-5.49292864182455,1.23588165225849,Inf,0,0,23558544,"Australia",-570.908648923852,0.00104509135284965
-1.51645457199416,-11.4933624274942,-10.1386320465407,-12.4949478521079,1.20277308176987,Inf,0,0,671587654,"Australia",-571.979813913911,1.07668784605908e-06
-1.51032412818576,-11.4448796735927,-10.1396743315885,-8.63607627761863,1.2474756016127,Inf,0,0,946444294,"Australia",-571.514442137908,4.27962013362713e-05
-1.4958919389362,-11.4571889697173,-10.1450016055856,-3.93394729587229,1.23088853078528,Inf,0,0,3181254,"Australia",-570.690617501701,0.00728548195996732
-1.58194882776289,-11.4343149431089,-10.123104198473,-19.699488089271,1.26575315565754,Inf,0,0,640892696,"Australia",-575.443436413847,1.57228437383835e-09
-1.56927260715282,-11.5146936730158,-10.1417295680319,-3.93690070393466,1.25543775454547,Inf,0,0,490714506,"Australia",-573.209029460879,0.0077293019392182
-1.51731530618376,-11.4668803835012,-10.1460997600016,-7.67902133700004,1.23576141909527,Inf,0,0,340883830,"Australia",-570.972901843009,0.000138057351422112
-1.49980717448021,-11.4587355775247,-10.1397203273441,-9.23402122629238,1.24038523603584,Inf,0,0,185056592,"Australia",-571.463807618668,4.01425804877091e-05
-1.50465674536085,-11.4760129291234,-10.1403330713245,-12.5292659350255,1.23305496396695,Inf,0,0,768755634,"Australia",-571.557032155794,1.27523520390781e-06
-1.50177463971343,-11.4718283924473,-10.1436272718561,-11.0744946513661,1.24586860121354,Inf,0,0,116507279,"Australia",-571.216309797387,5.04245088217833e-06
-1.60263736371594,-11.3907987393907,-10.1366523150128,-2.21959406080225,1.22850726702172,Inf,0,0,653105896,"Australia",-570.984972391172,0.0499036889252447
-1.50693259493097,-11.4676108023133,-10.1434990411663,-13.6457052626548,1.25780294519755,Inf,0,0,1041741158,"Australia",-571.388367500675,3.40441545629414e-07
-1.53816806315405,-11.4559238793177,-10.1363589336292,-18.368405322126,1.22901917857361,Inf,0,0,328166785,"Australia",-572.275327180422,4.88708606727523e-09
-1.52694827121339,-11.473219617985,-10.1419925736408,-7.58482524414945,1.23182701480784,Inf,0,0,708367470,"Australia",-571.605106055201,0.000124933396788184
-1.5290536243428,-11.4817343423183,-10.1409064512687,-14.0553108362622,1.23230468639514,Inf,0,0,4545444,"Australia",-571.867044629207,2.46143229419165e-07
-1.54365755128292,-11.4986392766569,-10.1447033738611,-10.9533664384144,1.22402358579366,Inf,0,0,492361340,"Australia",-571.833781572631,5.88818585317558e-06
-1.49598551999425,-11.4566551450448,-10.1469518085027,-9.10403916803735,1.22875894883626,Inf,0,0,214439770,"Australia",-570.51462075479,3.31559139706087e-05
-1.4892741733644,-11.4779111548613,-10.1471825325325,-7.22731722282573,1.21571532495296,Inf,0,0,601136736,"Australia",-570.584596568083,0.000223472040909624
-1.49482384265112,-11.46005946124,-10.1458299287129,-6.28093792745728,1.24054434372484,Inf,0,0,286315905,"Australia",-570.7431444547,0.000547822263761147
-1.52614992959617,-11.4325421294171,-10.1380628742083,-12.0092720661642,1.24857402467361,Inf,0,0,785650286,"Australia",-571.817943845939,1.7863216407687e-06
-1.46842626033814,-11.478128382616,-10.1485556912407,-27.9050899027932,1.23196820317742,Inf,0,0,358284133,"Australia",-570.433035206625,2.87832083766112e-13
-1.50719919066657,-11.4701499276514,-10.1407400571453,-14.1972568254398,1.24721493513836,Inf,0,0,362717734,"Australia",-571.603872636242,1.36524879868302e-07
-1.52527476804412,-11.4364920667207,-10.1340727760095,-21.3704717602178,1.23778463480914,Inf,0,0,906177189,"Australia",-572.233856589656,2.51360765903085e-10
-1.51058934668178,-11.4895996779738,-10.1440884461273,-16.1364652535109,1.24089200416562,Inf,0,0,826820004,"Australia",-571.405187241888,2.55904782063472e-08
-1.48829105012702,-11.4837984729588,-10.1437973286143,-9.64601934902885,1.25074461903754,Inf,0,0,310803716,"Australia",-571.270819455083,2.24269472542789e-05
-1.48562125391209,-11.4785101941701,-10.1531266976297,-15.4736041114656,1.25222234839347,Inf,0,0,80392442,"Australia",-570.249710028015,7.77549608961772e-08
-1.63963987094002,-11.4125551204073,-10.1390911029455,-2.34300345638507,1.24169487370267,Inf,0,0,1064337801,"Australia",-571.711135481571,0.0415517720720317
-1.53107357094106,-11.4760193914338,-10.1476441716546,-10.8165720990341,1.23768729499444,Inf,0,0,748401179,"Australia",-571.123925113451,6.06186498665583e-06
-1.56001849213227,-11.4761203118029,-10.1356286552431,-9.12523582456593,1.24678228033071,Inf,0,0,229611362,"Australia",-573.230784058493,5.06161520232786e-05
-1.63217079752791,-11.4485947385321,-10.137068062437,-2.38899820863034,1.28355924565752,Inf,0,0,538155929,"Australia",-572.886471590758,0.0283506598555171
